Thread  	Address                 	Instruction                     	Result                                  	
000008AC	kernel32.dll:sub_7C8024D6+18	sub     esp, eax                	ESP=0012FE64 PF=0 AF=1 ZF=0             	
000008AC	kernel32.dll:sub_7C8024D6+1A	push    ebx                     	ESP=0012FE60                            	
000008AC	kernel32.dll:sub_7C8024D6+1B	push    esi                     	ESP=0012FE5C                            	
000008AC	kernel32.dll:sub_7C8024D6+1C	push    edi                     	ESP=0012FE58                            	
000008AC	kernel32.dll:sub_7C8024D6+1D	mov     eax, [ebp-8]            	EAX=7C81D271                            	
000008AC	kernel32.dll:sub_7C8024D6+20	mov     [ebp-18h], esp          	                                        	
000008AC	kernel32.dll:sub_7C8024D6+23	push    eax                     	ESP=0012FE54                            	
000008AC	kernel32.dll:sub_7C8024D6+24	mov     eax, [ebp-4]            	EAX=7C81D338                            	
000008AC	kernel32.dll:sub_7C8024D6+27	mov     dword ptr [ebp-4], 0FFFFFFFFh	                                        	
000008AC	kernel32.dll:sub_7C8024D6+2E	mov     [ebp-8], eax            	                                        	
000008AC	kernel32.dll:sub_7C8024D6+31	lea     eax, [ebp-10h]          	EAX=0012FF10                            	
000008AC	kernel32.dll:sub_7C8024D6+34	mov     large fs:0, eax         	                                        	
000008AC	kernel32.dll:sub_7C8024D6+3A	retn                            	ESP=0012FE58                            	
000008AC	kernel32.dll:sub_7C81D262+F	mov     eax, dword_7C8856CC     	EAX=0000ADB6                            	
000008AC	kernel32.dll:sub_7C81D262+14	mov     [ebp-1Ch], eax          	                                        	
000008AC	kernel32.dll:sub_7C81D262+17	mov     esi, [ebp+0Ch]          	ESI=00402174                            	
000008AC	kernel32.dll:sub_7C81D262+1A	mov     ebx, [ebp+14h]          	                                        	
000008AC	kernel32.dll:sub_7C81D262+1D	mov     eax, large fs:18h       	EAX=7FFDF000                            	
000008AC	kernel32.dll:sub_7C81D262+23	mov     eax, [eax+30h]          	EAX=7FFDA000                            	
000008AC	kernel32.dll:sub_7C81D262+26	mov     eax, [eax+10h]          	EAX=00020000                            	
000008AC	kernel32.dll:sub_7C81D262+29	mov     eax, [eax+10h]          	EAX=00550002                            	
000008AC	kernel32.dll:sub_7C81D262+2C	mov     [ebp-94h], eax          	                                        	
000008AC	kernel32.dll:sub_7C81D262+32	mov     eax, [ebp+8]            	EAX=00000007                            	
000008AC	kernel32.dll:sub_7C81D262+35	mov     [ebp-90h], eax          	                                        	
000008AC	kernel32.dll:sub_7C81D262+3B	mov     al, [ebp+18h]           	EAX=00000000                            	
000008AC	kernel32.dll:sub_7C81D262+3E	mov     ecx, [ebp+10h]          	ECX=00000011                            	
000008AC	kernel32.dll:sub_7C81D262+41	test    al, al                  	PF=1 AF=0 ZF=1                          	
000008AC	kernel32.dll:sub_7C81D262+43	jnz     loc_7C814558            	                                        	
000008AC	kernel32.dll:sub_7C81D262:loc_7C81D2AB	mov     [ebp-38h], ecx          	                                        	
000008AC	kernel32.dll:sub_7C81D262+4C	mov     [ebp-2Fh], al           	                                        	
000008AC	kernel32.dll:sub_7C81D262+4F	cmp     ecx, 50h                	CF=1 PF=0 ZF=0 SF=1                     	
000008AC	kernel32.dll:sub_7C81D262+52	ja      loc_7C8146FF            	                                        	
000008AC	kernel32.dll:sub_7C81D262+58	lea     eax, [ebp-8Ch]          	EAX=0012FE94                            	
000008AC	kernel32.dll:sub_7C81D262+5E	mov     [ebp-3Ch], eax          	                                        	
000008AC	kernel32.dll:sub_7C81D262+61	and     dword ptr [ebp-4], 0    	CF=0 PF=1 ZF=1 SF=0                     	
000008AC	kernel32.dll:sub_7C81D262+65	mov     edi, eax                	EDI=0012FE94                            	
000008AC	kernel32.dll:sub_7C81D262+67	mov     eax, ecx                	EAX=00000011                            	
000008AC	kernel32.dll:sub_7C81D262+69	shr     ecx, 2                  	ECX=00000004 PF=0 ZF=0                  	
000008AC	kernel32.dll:sub_7C81D262+6C	rep movsd                       	ECX=00000000 ESI=00402184 EDI=0012FEA4  	
000008AC	kernel32.dll:sub_7C81D262+6E	mov     ecx, eax                	ECX=00000011                            	
000008AC	kernel32.dll:sub_7C81D262+70	and     ecx, 3                  	ECX=00000001                            	
000008AC	kernel32.dll:sub_7C81D262+73	rep movsb                       	ECX=00000000 ESI=00402185 EDI=0012FEA5  	
000008AC	kernel32.dll:sub_7C81D262+75	or      dword ptr [ebp-4], 0FFFFFFFFh	PF=1 SF=1                               	
000008AC	kernel32.dll:sub_7C81D262+79	xor     edi, edi                	EDI=00000000 ZF=1 SF=0                  	
000008AC	kernel32.dll:sub_7C81D262+7B	mov     byte ptr [ebp-30h], 1   	                                        	
000008AC	kernel32.dll:sub_7C81D262:loc_7C81D2E1	push    6Ch                     	ESP=0012FE54                            	
000008AC	kernel32.dll:sub_7C81D262+81	push    offset unk_2021E        	ESP=0012FE50                            	
000008AC	kernel32.dll:sub_7C81D262+86	push    edi                     	ESP=0012FE4C                            	
000008AC	kernel32.dll:sub_7C81D262+87	lea     eax, [ebp-0BCh]         	EAX=0012FE64                            	
000008AC	kernel32.dll:sub_7C81D262+8D	push    eax                     	ESP=0012FE48                            	
000008AC	kernel32.dll:sub_7C81D262+8E	call    off_7C801034            	ESP=0012FE44                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer	mov     edi, edi                	                                        	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+2	push    ebp                     	ESP=0012FE40                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+3	mov     ebp, esp                	EBP=0012FE40                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+5	mov     eax, [ebp+arg_C]        	EAX=0000006C                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+8	push    ebx                     	ESP=0012FE3C                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+9	xor     ebx, ebx                	EBX=00000000                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+B	cmp     eax, ebx                	ZF=0                                    	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+D	push    esi                     	ESP=0012FE38                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+E	mov     esi, [ebp+arg_0]        	ESI=0012FE64                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+11	jl      loc_7C93E1E5            	                                        	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+17	mov     [esi+4], ebx            	                                        	
000008AC	ntdll.dll:ntdll_CsrClientCallServer:loc_7C91225B	mov     ecx, eax                	ECX=0000006C                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+1C	shl     ecx, 10h                	ECX=006C0000                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+1F	or      ecx, eax                	ECX=006C006C                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+21	mov     eax, [ebp+arg_8]        	EAX=0002021E                            	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+24	add     ecx, offset unk_2C0010  	ECX=0098007C PF=0                       	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+2A	mov     [esi], ecx              	                                        	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+2C	mov     [esi+18h], ebx          	                                        	
000008AC	ntdll.dll:ntdll_CsrClientCallServer+2F	mov     [esi+1Ch], eax          	                                        	
