Thread  	Address                 	Instruction                     	Result                                  	
000001DC	.text:dword_401884+2    	jmp     short near ptr dword_401884+9	                                        	
000001DC	.text:dword_401884+9    	mov     dword ptr [ebx+84h], 4EF5BEACh	                                        	
000001DC	.text:00401897          	jz      short loc_40189A        	                                        	
000001DC	.text:loc_40189A        	mov     dword ptr [ebx+80h], 2C2B2A07h	                                        	
000001DC	.text:004018A4          	jz      short loc_4018A9        	                                        	
000001DC	.text:loc_4018A9        	mov     dword ptr [ebx+7Ch], 0E051511h	                                        	
000001DC	.text:004018B0          	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:004018B4          	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:004018B6          	jz      short loc_4018B2        	                                        	
000001DC	.text:loc_4018B2        	jmp     short loc_4018B9        	                                        	
000001DC	.text:loc_4018B9        	mov     dword ptr [ebx+70h], 0C1B0826h	                                        	
000001DC	.text:004018C0          	push    eax                     	ESP=0012FE98                            	
000001DC	.text:004018C1          	popf                            	ESP=0012FE9C PF=0 ZF=0                  	
000001DC	.text:004018C2          	jnz     short loc_4018C5        	                                        	
000001DC	.text:loc_4018C5        	mov     dword ptr [ebx+6Ch], offset unk_13280B	                                        	
000001DC	.text:004018CC          	jnz     short loc_4018CF        	                                        	
000001DC	.text:loc_4018CF        	mov     dword ptr [ebx+78h], 20182201h	                                        	
000001DC	.text:004018D6          	jz      short loc_4018DB        	                                        	
000001DC	.text:004018D8          	jnz     short loc_4018DB        	                                        	
000001DC	.text:loc_4018DB        	mov     dword ptr [ebx+74h], 1C242704h	                                        	
000001DC	.text:004018E2          	jnz     short loc_4018E5        	                                        	
000001DC	.text:loc_4018E5        	mov     dword ptr [ebx+68h], 2119031Dh	                                        	
000001DC	.text:dword_4018EC      	mov     ax, 6EBh                	EAX=000006EB                            	
000001DC	.text:dword_4018EC+4    	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:dword_4018EC+6    	jz      short near ptr dword_4018EC+2	                                        	
000001DC	.text:dword_4018EC+2    	jmp     short loc_4018F6        	                                        	
000001DC	.text:004018FD          	jz      short loc_401900        	                                        	
000001DC	.text:loc_401900        	mov     dword ptr [ebx+60h], 91F1016h	                                        	
000001DC	.text:00401907          	jz      short loc_40190A        	                                        	
000001DC	.text:loc_40190A        	mov     dword ptr [ebx+5Ch], 1E020D0Ah	                                        	
000001DC	.text:byte_401911       	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:00401915          	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:00401917          	jz      short near ptr byte_401911+2	                                        	
000001DC	.text:byte_401911+2     	jmp     short loc_40191A        	                                        	
000001DC	.text:loc_40191A        	mov     dword ptr [ebx+58h], 1A170612h	                                        	
000001DC	.text:00401921          	add     esp, 0FFFFFFFCh         	ESP=0012FE98 CF=1 PF=0 AF=1 ZF=0        	
000001DC	.text:00401924          	mov     [esp], eax              	                                        	
000001DC	.text:00401927          	popf                            	ESP=0012FE9C CF=0 AF=0                  	
000001DC	.text:00401928          	jnz     short loc_40192B        	                                        	
000001DC	.text:loc_40192B        	mov     dword ptr [ebx+54h], 0CF03F9D2h	                                        	
000001DC	.text:00401932          	jnz     short loc_401938        	                                        	
000001DC	.text:loc_401938        	mov     dword ptr [ebx+50h], 66535319h	                                        	
000001DC	.text:0040193F          	jnz     short loc_401942        	                                        	
000001DC	.text:loc_401942        	mov     dword ptr [ebx+4Ch], 2E30565Dh	                                        	
000001DC	.text:00401949          	jz      short loc_40194E        	                                        	
000001DC	.text:0040194B          	jnz     short loc_40194E        	                                        	
000001DC	.text:loc_40194E        	mov     dword ptr [ebx+44h], 4EF4C35Dh	                                        	
000001DC	.text:byte_401955       	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:00401959          	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:0040195B          	jz      short near ptr byte_401955+2	                                        	
000001DC	.text:byte_401955+2     	jmp     short loc_40195E        	                                        	
000001DC	.text:loc_40195E        	mov     dword ptr [ebx+40h], 278E0EC3h	                                        	
000001DC	.text:00401965          	jz      short loc_401968        	                                        	
000001DC	.text:loc_401968        	mov     dword ptr [ebx+48h], 0F2BC4206h	                                        	
000001DC	.text:0040196F          	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:00401973          	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:00401975          	jz      short loc_401971        	                                        	
000001DC	.text:loc_401971        	jmp     short loc_401978        	                                        	
000001DC	.text:loc_401978        	mov     dword ptr [ebx+3Ch], 0C66B5A16h	                                        	
