Thread  	Address                 	Instruction                     	Result                                  	
000001DC	.text:loc_40180B        	mov     dword ptr [ebx+0A4h], 9B55C101h	                                        	
000001DC	.text:00401815          	jz      short loc_40181A        	                                        	
000001DC	.text:00401817          	jnz     short loc_40181A        	                                        	
000001DC	.text:loc_40181A        	mov     dword ptr [ebx+0A0h], 0B56EDA0Ah	                                        	
000001DC	.text:dword_401824      	mov     ax, 6EBh                	EAX=000006EB                            	
000001DC	.text:dword_401824+4    	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:dword_401824+6    	jz      short near ptr dword_401824+2	                                        	
000001DC	.text:dword_401824+2    	jmp     short near ptr unk_40182E	                                        	
000001DC	.text:unk_40182E        	mov     dword ptr [ebx+9Ch], 1BD656CAh	                                        	
000001DC	.text:00401838          	jnz     short loc_40183E        	                                        	
000001DC	.text:0040183A          	jz      short loc_40183E        	                                        	
000001DC	.text:loc_40183E        	mov     dword ptr [ebx+98h], 7E11C8B9h	                                        	
000001DC	.text:00401848          	push    eax                     	ESP=0012FE9C                            	
000001DC	.text:00401849          	popf                            	ESP=0012FEA0 PF=0 ZF=0                  	
000001DC	.text:0040184A          	jnz     short loc_40184D        	                                        	
000001DC	.text:loc_40184D        	mov     dword ptr [ebx+90h], 93F9F1FAh	                                        	
000001DC	.text:00401857          	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:dword_401858+3    	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:dword_401858+5    	jz      short near ptr dword_401858+1	                                        	
000001DC	.text:dword_401858+1    	jmp     short loc_401860        	                                        	
000001DC	.text:loc_401860        	mov     dword ptr [ebx+8Ch], 5C6B6716h	                                        	
000001DC	.text:0040186A          	jz      short loc_40186D        	                                        	
000001DC	.text:loc_40186D        	mov     dword ptr [ebx+94h], 23F8D4F2h	                                        	
000001DC	.text:00401877          	jz      short loc_40187A        	                                        	
000001DC	.text:loc_40187A        	mov     dword ptr [ebx+88h], 0B887BC75h	                                        	
000001DC	.text:dword_401884      	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:dword_401884+4    	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:dword_401884+6    	jz      short near ptr dword_401884+2	                                        	
000001DC	.text:dword_401884+2    	jmp     short near ptr dword_401884+9	                                        	
000001DC	.text:dword_401884+9    	mov     dword ptr [ebx+84h], 4EF5BEACh	                                        	
000001DC	.text:00401897          	jz      short loc_40189A        	                                        	
000001DC	.text:loc_40189A        	mov     dword ptr [ebx+80h], 2C2B2A07h	                                        	
000001DC	.text:004018A4          	jz      short loc_4018A9        	                                        	
000001DC	.text:loc_4018A9        	mov     dword ptr [ebx+7Ch], 0E051511h	                                        	
000001DC	.text:004018B0          	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:004018B4          	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:004018B6          	jz      short loc_4018B2        	                                        	
000001DC	.text:loc_4018B2        	jmp     short loc_4018B9        	                                        	
000001DC	.text:loc_4018B9        	mov     dword ptr [ebx+70h], 0C1B0826h	                                        	
000001DC	.text:004018C0          	push    eax                     	ESP=0012FE9C                            	
000001DC	.text:004018C1          	popf                            	ESP=0012FEA0 PF=0 ZF=0                  	
000001DC	.text:004018C2          	jnz     short loc_4018C5        	                                        	
000001DC	.text:loc_4018C5        	mov     dword ptr [ebx+6Ch], offset unk_13280B	                                        	
000001DC	.text:004018CC          	jnz     short loc_4018CF        	                                        	
000001DC	.text:loc_4018CF        	mov     dword ptr [ebx+78h], 20182201h	                                        	
000001DC	.text:004018D6          	jz      short loc_4018DB        	                                        	
000001DC	.text:004018D8          	jnz     short loc_4018DB        	                                        	
000001DC	.text:loc_4018DB        	mov     dword ptr [ebx+74h], 1C242704h	                                        	
000001DC	.text:004018E2          	jnz     short loc_4018E5        	                                        	
000001DC	.text:loc_4018E5        	mov     dword ptr [ebx+68h], 2119031Dh	                                        	
000001DC	.text:dword_4018EC      	mov     ax, 6EBh                	EAX=000006EB                            	
000001DC	.text:dword_4018EC+4    	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:dword_4018EC+6    	jz      short near ptr dword_4018EC+2	                                        	
000001DC	.text:dword_4018EC+2    	jmp     short loc_4018F6        	                                        	
000001DC	.text:loc_4018F6        	mov     dword ptr [ebx+64h], 25140F23h	                                        	
000001DC	.text:004018FD          	jz      short loc_401900        	                                        	
000001DC	.text:loc_401900        	mov     dword ptr [ebx+60h], 91F1016h	                                        	
000001DC	.text:00401907          	jz      short loc_40190A        	                                        	
