Thread  	Address                 	Instruction                     	Result                                  	
000008AC	.text:byte_401911       	mov     ax, 5EBh                	EAX=000005EB                            	
000008AC	.text:00401915          	xor     eax, eax                	EAX=00000000                            	
000008AC	.text:00401917          	jz      short near ptr byte_401911+2	                                        	
000008AC	.text:byte_401911+2     	jmp     short loc_40191A        	                                        	
000008AC	.text:loc_40191A        	mov     dword ptr [ebx+58h], 1A170612h	                                        	
000008AC	.text:00401921          	add     esp, 0FFFFFFFCh         	ESP=0012FE2C CF=1 PF=0 ZF=0             	
000008AC	.text:00401924          	mov     [esp], eax              	                                        	
000008AC	.text:00401927          	popf                            	ESP=0012FE30 CF=0                       	
000008AC	.text:00401928          	jnz     short loc_40192B        	                                        	
000008AC	.text:loc_40192B        	mov     dword ptr [ebx+54h], 0CF03F9D2h	                                        	
000008AC	.text:00401932          	jnz     short loc_401938        	                                        	
000008AC	.text:loc_401938        	mov     dword ptr [ebx+50h], 66535319h	                                        	
000008AC	.text:0040193F          	jnz     short loc_401942        	                                        	
000008AC	.text:loc_401942        	mov     dword ptr [ebx+4Ch], 2E30565Dh	                                        	
000008AC	.text:00401949          	jz      short loc_40194E        	                                        	
000008AC	.text:0040194B          	jnz     short loc_40194E        	                                        	
000008AC	.text:loc_40194E        	mov     dword ptr [ebx+44h], 4EF4C35Dh	                                        	
000008AC	.text:byte_401955       	mov     ax, 5EBh                	EAX=000005EB                            	
000008AC	.text:00401959          	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000008AC	.text:0040195B          	jz      short near ptr byte_401955+2	                                        	
000008AC	.text:byte_401955+2     	jmp     short loc_40195E        	                                        	
000008AC	.text:loc_40195E        	mov     dword ptr [ebx+40h], 278E0EC3h	                                        	
000008AC	.text:00401965          	jz      short loc_401968        	                                        	
000008AC	.text:loc_401968        	mov     dword ptr [ebx+48h], 0F2BC4206h	                                        	
000008AC	.text:0040196F          	mov     ax, 5EBh                	EAX=000005EB                            	
000008AC	.text:00401973          	xor     eax, eax                	EAX=00000000                            	
000008AC	.text:00401975          	jz      short loc_401971        	                                        	
000008AC	.text:loc_401971        	jmp     short loc_401978        	                                        	
000008AC	.text:loc_401978        	mov     dword ptr [ebx+3Ch], 0C66B5A16h	                                        	
000008AC	.text:0040197F          	mov     ax, 6EBh                	EAX=000006EB                            	
000008AC	.text:00401983          	xor     eax, eax                	EAX=00000000                            	
000008AC	.text:00401985          	jz      short loc_401981        	                                        	
000008AC	.text:loc_401981        	jmp     short loc_401989        	                                        	
000008AC	.text:loc_401989        	mov     dword ptr [ebx+38h], 0EBE101DCh	                                        	
000008AC	.text:00401990          	jz      short loc_401995        	                                        	
000008AC	.text:loc_401995        	mov     dword ptr [ebx+34h], 55509AF9h	                                        	
000008AC	.text:dword_40199C      	mov     ax, 5EBh                	EAX=000005EB                            	
000008AC	.text:dword_40199C+4    	xor     eax, eax                	EAX=00000000                            	
000008AC	.text:dword_40199C+6    	jz      short near ptr dword_40199C+2	                                        	
000008AC	.text:dword_40199C+2    	jmp     short loc_4019A5        	                                        	
000008AC	.text:loc_4019A5        	mov     dword ptr [ebx+30h], 7748F080h	                                        	
000008AC	.text:004019AC          	push    eax                     	ESP=0012FE2C                            	
000008AC	.text:004019AD          	popf                            	ESP=0012FE30 PF=0 ZF=0                  	
000008AC	.text:004019AE          	jnz     short loc_4019B1        	                                        	
000008AC	.text:loc_4019B1        	mov     dword ptr [ebx+2Ch], 0B8CCC2BAh	                                        	
000008AC	.text:004019B8          	mov     ax, 5EBh                	EAX=000005EB                            	
000008AC	.text:004019BC          	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000008AC	.text:004019BE          	jz      short loc_4019BA        	                                        	
000008AC	.text:loc_4019BA        	jmp     short loc_4019C1        	                                        	
000008AC	.text:loc_4019C1        	mov     dword ptr [ebx+28h], 0F0C833F2h	                                        	
000008AC	.text:004019C8          	jz      short loc_4019CD        	                                        	
000008AC	.text:loc_4019CD        	mov     dword ptr [ebx+24h], 7307F613h	                                        	
000008AC	.text:004019D4          	jz      short loc_4019D7        	                                        	
000008AC	.text:loc_4019D7        	mov     dword ptr [ebx+20h], 2CD1A1Fh	                                        	
000008AC	.text:004019DE          	jz      short loc_4019E1        	                                        	
000008AC	.text:loc_4019E1        	mov     dword ptr [ebx+18h], 3D7F8C7h	                                        	
000008AC	.text:dword_4019E8      	mov     ax, 5EBh                	EAX=000005EB                            	
000008AC	.text:dword_4019E8+4    	xor     eax, eax                	EAX=00000000                            	
000008AC	.text:dword_4019E8+6    	jz      short near ptr dword_4019E8+2	                                        	
000008AC	.text:dword_4019E8+2    	jmp     short loc_4019F1        	                                        	
