0x0463	sub_401000(0000, 0000, 0467)	[00000000 : 00000000 : 66040000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9E
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000062
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D6
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD2A
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D6
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02d6, 0000, 0000)	[65000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D7
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD29
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D7
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02d7, 0000, 0000)	[20000000 : 00000000 : 00000000]	Reg: FFFFFFE0
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000020
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFFE0
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFFE0
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000020
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D8
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD28
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D8
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02d8, 0000, 0000)	[64000000 : 00000000 : 00000000]	Reg: FFFFFF9C
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000064
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9C
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9C
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000064
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D9
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD27
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002D9
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02d9, 0000, 0000)	[65000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DA
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD26
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DA
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02da, 0000, 0000)	[6c000000 : 00000000 : 00000000]	Reg: FFFFFF94
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 0000006C
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF94
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF94
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 0000006C
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DB
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD25
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DB
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02db, 0000, 0000)	[65000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DC
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD24
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DC
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02dc, 0000, 0000)	[74000000 : 00000000 : 00000000]	Reg: FFFFFF8C
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000074
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF8C
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF8C
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000074
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DD
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD23
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DD
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02dd, 0000, 0000)	[65000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9B
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000065
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DE
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD22
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DE
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02de, 0000, 0000)	[64000000 : 00000000 : 00000000]	Reg: FFFFFF9C
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000064
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9C
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFF9C
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000064
0x0F2E	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F31	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F34	sub_401000(0f40, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F37	sub_401000(0000, 0004, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000001
PRINTF
0x0F3A	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F3D	sub_401000(0000, 0000, 0f41)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F41	sub_401000(0000, 0000, 0f45)	[00000000 : 00000000 : 440f0000]	Reg: 
0x0F45	sub_401000(0f44, 0000, 0000)	[01000000 : 00000000 : 00000000]	Reg: FFFFFFFF
0x0F48	sub_401000(0000, 0ec1, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DF
0x0F4B	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F4E	sub_401000(0000, 0000, 0efb)	[00000000 : 00000000 : 0a0f0000]	Reg: 
0x0EFB	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0EFE	sub_401000(0ec1, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFD21
0x0F01	sub_401000(0000, 0f0a, 0000)	[00000000 : 00000000 : 00000000]	Reg: 000002DF
0x0F04	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F07	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F0A	sub_401000(02df, 0000, 0000)	[2e000000 : 00000000 : 00000000]	Reg: FFFFFFD2
0x0F0D	sub_401000(0000, 0efa, 0000)	[00000000 : 00000000 : 00000000]	Reg: 0000002E
0x0F10	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F13	sub_401000(0efa, 0000, 0f19)	[00000000 : 00000000 : 00000000]	Reg: FFFFFFD2
0x0F19	sub_401000(0000, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: 00000000
0x0F1C	sub_401000(0000, 0efa, 0f22)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F1F	sub_401000(0000, 0000, 0f25)	[00000000 : 00000000 : 02000000]	Reg: 
0x0F25	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 
0x0F28	sub_401000(0efa, 0000, 0000)	[00000000 : 00000000 : 00000000]	Reg: FFFFFFD2
0x0F2B	sub_401000(0000, 0002, 0000)	[00000000 : 00000000 : 00000000]	Reg: 0000002E
